   1.00000416399029      -1.280741833028676E-004
 
  0.999951889418631      -3.862051184457271E-004
 
  0.999820569363890      -6.407576837399686E-004
 
  0.999618263477407      -8.777387462383954E-004
 
  0.999355869608265      -1.088447684116850E-003
 
  0.999038569137658      -1.266573665543318E-003
 
  0.998670598696901      -1.406290231366706E-003
 
  0.998256892819203      -1.508123066613351E-003
 
  0.997800825375785      -1.581940345253628E-003
 
  0.997303365821482      -1.646183761652623E-003
 
  0.996763128210133      -1.716144163708070E-003
 
  0.996176319061784      -1.796460603362695E-003
 
  0.995538046800172      -1.887295494319810E-003
 
  0.994842950425756      -1.988165242370280E-003
 
  0.994085149645532      -2.097752786749691E-003
 
  0.993258519494817      -2.215014905663493E-003
 
  0.992356961502122      -2.340431270791956E-003
 
  0.991374317258218      -2.475560894118293E-003
 
  0.990304280381741      -2.622517120143481E-003
 
  0.989140246387985      -2.783163583456259E-003
 
  0.987875195665488      -2.958426022698183E-003
 
  0.986501804692831      -3.148667990211987E-003
 
  0.985012595144795      -3.354275753226492E-003
 
  0.983400049179187      -3.576091891073903E-003
 
  0.981656610251540      -3.815315041290569E-003
 
  0.979774624608030      -4.073106515911094E-003
 
  0.977746330142703      -4.350407577835228E-003
 
  0.975563902362540      -4.648025340215585E-003
 
  0.973219516121568      -4.966797292836159E-003
 
  0.970705377680934      -5.307619822372299E-003
 
  0.968013734494112      -5.671370715591441E-003
 
  0.965136891837227      -6.058861920290546E-003
 
  0.962067240807403      -6.470846137683133E-003
 
  0.958797289315321      -6.908039125109833E-003
 
  0.955319687503704      -7.371117596415767E-003
 
  0.951627250000523      -7.860703472683897E-003
 
  0.947712979447682      -8.377355705093958E-003
 
  0.943570091097405      -8.921569208289463E-003
 
  0.939192036757510      -9.493773093200202E-003
 
  0.934572527725962      -1.009432704954239E-002
 
  0.929705557159821      -1.072351801578004E-002
 
  0.924585421994298      -1.138155725657549E-002
 
  0.919206744236750      -1.206857755233810E-002
 
  0.913564491490458      -1.278463004409626E-002
 
  0.907653996687898      -1.352968067792210E-002
 
  0.901470977295559      -1.430360847410381E-002
 
  0.895011553872559      -1.510620496585329E-002
 
  0.888272267727672      -1.593717332347854E-002
 
  0.881250097888367      -1.679612886847345E-002
 
  0.873942477344352      -1.768260121472407E-002
 
  0.866347307523575      -1.859602954289071E-002
 
  0.858462971603566      -1.953575579852179E-002
 
  0.850288348020063      -2.050102762824679E-002
 
  0.841822823783658      -2.149100852874364E-002
 
  0.833066305525301      -2.250477772522178E-002
 
  0.824019227847096      -2.354131567442820E-002
 
  0.814682562301086      -2.459950374067773E-002
 
  0.805057826661454      -2.567813618827455E-002
 
  0.795147091462839      -2.677591827946220E-002
 
  0.784952984839020      -2.789145894684203E-002
 
  0.774478697287035      -2.902327287740140E-002
 
  0.763727985379057      -3.016978373347199E-002
 
  0.752705173666203      -3.132932162389153E-002
 
  0.741415154712376      -3.250011370567621E-002
 
  0.729863388811213      -3.368028274629793E-002
 
  0.718055904153256      -3.486786218489819E-002
 
  0.705999292976362      -3.606078398910956E-002
 
  0.693700706512493      -3.725686601709462E-002
 
  0.681167851544170      -3.845382784413470E-002
 
  0.668408983162824      -3.964928081218712E-002
 
  0.655432896652594      -4.084072141181515E-002
 
  0.642248919827542      -4.202554259062555E-002
 
  0.628866902686929      -4.320103020442650E-002
 
  0.615297205236592      -4.436435205209165E-002
 
  0.601550685074841      -4.551255748200256E-002
 
  0.587638685230404      -4.664259540748521E-002
 
  0.573573018722093      -4.775130827628006E-002
 
  0.559365951690811      -4.883542261719970E-002
 
  0.545030188193061      -4.989157609035841E-002
 
  0.530578851471985      -5.091631574172240E-002
 
  0.516025463420038      -5.190608743071250E-002
 
  0.501383924911249      -5.285725147241505E-002
 
  0.486668495812882      -5.376611461401520E-002
 
  0.471893771399748      -5.462892557381495E-002
 
  0.457074657782924      -5.544187237749128E-002
 
  0.442226349077561      -5.620112658133013E-002
 
  0.427364300615369      -5.690284062842711E-002
 
  0.412504202244042      -5.754317117313670E-002
 
  0.397661950708458      -5.811829900706031E-002
 
  0.382853620227224      -5.862444023355479E-002
 
  0.368095433043450      -5.905788551210463E-002
 
  0.353403728029543      -5.941501327540975E-002
 
  0.338794928442481      -5.969230794167542E-002
 
  0.324285508527576      -5.988637838865611E-002
 
  0.309891959665997      -5.999398605203084E-002
 
  0.295630755461746      -6.001207530806114E-002
 
  0.281518315369327      -5.993779023521801E-002
 
  0.267570968070573      -5.976848348331460E-002
 
  0.253804914661047      -5.950173237913008E-002
 
  0.240236190642101      -5.913536743351645E-002
 
  0.226880627840808      -5.866747874648531E-002
 
  0.213753817689071      -5.809640506161604E-002
 
  0.200871073613793      -5.742075864347018E-002
 
  0.188247395044369      -5.663941877962420E-002
 
  0.175897434013840      -5.575150166198817E-002
 
  0.163835461289373      -5.475637604499097E-002
 
  0.152075340500547      -5.365361324725258E-002
 
  0.140630503611419      -5.244296396945333E-002
 
  0.129513933566529      -5.112432155953930E-002
 
  0.118738161927104      -4.969761499794986E-002
 
  0.108315261328559      -4.816282458219778E-002
 
  9.825687406894887E-002 -4.651983450524440E-002
 
  8.857426250251131E-002 -4.476826803245250E-002
 
  7.927836179310338E-002 -4.290747514231413E-002
 
  7.037992743630225E-002 -4.093621483440610E-002
 
  6.188970789376545E-002 -3.885247818912191E-002
 
  5.381872359115845E-002 -3.665321286781757E-002
 
  4.617872100690157E-002 -3.433385028791330E-002
 
  3.898283043292414E-002 -3.188787439549188E-002
 
  3.224664484773510E-002 -2.930608347847523E-002
 
  2.598991773778383E-002 -2.657576030336408E-002
 
  2.023934537574869E-002 -2.367972910298274E-002
 
  1.503321915993758E-002 -2.059553394726563E-002
 
  1.042897990742703E-002 -1.729602501243949E-002
 
  6.514323592482491E-003 -1.375491563175322E-002
 
  3.417370691269944E-003 -9.965948512394816E-003
 
  1.292755089435222E-003 -5.986078853937822E-003
 
  2.415090586310457E-004 -1.980640684100155E-003
 
  2.415090586304929E-004  1.980640684095780E-003
 
  1.292755089433568E-003  5.986078853933614E-003
 
  3.417370691267360E-003  9.965948512390960E-003
 
  6.514323592479191E-003  1.375491563174979E-002
 
  1.042897990742316E-002  1.729602501243639E-002
 
  1.503321915993317E-002  2.059553394726276E-002
 
  2.023934537574364E-002  2.367972910298000E-002
 
  2.598991773777808E-002  2.657576030336139E-002
 
  3.224664484772864E-002  2.930608347847260E-002
 
  3.898283043291709E-002  3.188787439548935E-002
 
  4.617872100689378E-002  3.433385028791081E-002
 
  5.381872359114977E-002  3.665321286781509E-002
 
  6.188970789375592E-002  3.885247818911945E-002
 
  7.037992743629184E-002  4.093621483440367E-002
 
  7.927836179309213E-002  4.290747514231176E-002
 
  8.857426250249932E-002  4.476826803245022E-002
 
  9.825687406893599E-002  4.651983450524222E-002
 
  0.108315261328545       4.816282458219569E-002
 
  0.118738161927089       4.969761499794783E-002
 
  0.129513933566514       5.112432155953734E-002
 
  0.140630503611402       5.244296396945147E-002
 
  0.152075340500529       5.365361324725081E-002
 
